rank,companyName,careersUrl,regionPriority,priorityTier,whyImportant,notes,ats_vendor
1908,LawTrades,https://www.lawtrades.com/careers,San Francisco,3,Validated broad company careers expansion,"location=San Francisco; employees=1-10; raised=$1,875,000; category=Startup/Private; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
1909,Leapfin,https://www.leapfin.com/careers,San Francisco,3,Validated broad company careers expansion,location=San Francisco; employees=1-10; raised=-; category=Startup/Private; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1910,Lear,https://www.lear.com/careers,North America,3,Validated broad company careers expansion,industry=Motor Vehicles and Parts; sector=Motor Vehicles & Parts; rank=174; category=Motor Vehicles & Parts; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1911,Leggett & Platt,https://leggett.com/careers,North America,3,Validated broad company careers expansion,"industry=Home Equipment, Furnishings; sector=Household Products; rank=623; category=Household Products; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
1912,Lending Club,https://www.lendingclub.com:443/company/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1913,LendingHome,https://www.kiavi.com/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1914,LevelEleven,https://www.ascentcloud.io/careers,Detroit,3,Validated broad company careers expansion,"location=Detroit; employees=1-10; raised=$3,500,000; category=Startup/Private; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
1915,LexisNexis,https://www.lexisnexis.com/global/careers.page,North America,3,Validated broad company careers expansion,category=Business & Legal Services; type=Public; city=New York; state=NY; category=Business & Legal Services; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1916,Lexmark International,https://www.lexmark.com/en_us/about-us/careers.html,North America,3,Validated broad company careers expansion,industry=Computer Peripherals; sector=Technology; rank=656; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1917,Liberty Media,https://www.libertymedia.com/careers,North America,3,Validated broad company careers expansion,industry=Entertainment; sector=Media; rank=578; category=Media; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1918,LKQ,https://lkqcorp.com/culture-and-careers,North America,3,Validated broad company careers expansion,industry=Wholesalers: Diversified; sector=Wholesalers; rank=403; category=Wholesalers; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1920,LocusLabs,https://atrius.com/careers,North America,3,Validated broad company careers expansion,city=Oakland; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1921,Logikcull,https://www.revealdata.com/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1922,LoginRadius,https://www.loginradius.com/careers,Vancouver,3,Validated broad company careers expansion,"location=Vancouver; employees=51-200; raised=$1,300,000; category=Startup/Private; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
1923,Logitech,https://www.logitech.com/en-ca/careers,North America,3,Validated broad company careers expansion,city=Newark; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1925,Lucasfilm Ltd,https://www.lucasfilm.com/careers,North America,3,Validated broad company careers expansion,city=1110 O'Reilly Ave; state=Sa; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1928,Lyte,https://lyte.com/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1929,M&T Bank Corp.,https://www.mtb.com/careers,North America,3,Validated broad company careers expansion,industry=Commercial Banks; sector=Financials; rank=545; category=Financials; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1930,Magellan Health,https://careers.magellanhealth.com/us/en,North America,3,Validated broad company careers expansion,industry=Health Care: Insurance and Managed Care; sector=Health Care; rank=645; category=Health Care; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1931,Magoosh,https://magoosh.com/careers,North America,3,Validated broad company careers expansion,city=Berkeley; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1935,Manitowoc,https://www.manitowoc.com/careers,North America,3,Validated broad company careers expansion,industry=Construction and Farm Machinery; sector=Industrials; rank=629; category=Industrials; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1936,ManpowerGroup,https://www.manpowergroup.com/careers,North America,3,Validated broad company careers expansion,industry=Temporary Help; sector=Business Services; rank=144; category=Business Services; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1939,"Marinexplore, Inc.",https://www.intertrust.com/company/careers,North America,3,Validated broad company careers expansion,category=Geospatial/Mapping; type=Private; city=Sunnyvale; state=CA; category=Geospatial/Mapping; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1942,Marsh & McLennan,https://careers.marsh.com/global/en,North America,3,Validated broad company careers expansion,industry=Diversified Financials; sector=Financials; rank=235; category=Financials; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1943,Martin Marietta Materials,https://jobs.jobvite.com/martinmarietta,North America,3,Validated broad company careers expansion,"industry=Building Materials, Glass; sector=Materials; rank=764; category=Materials; validated=accept_direct_ats_or_redirect; status=200; known ATS host/source detected",jobvite
1945,MasTec,https://mastec.com/careers,North America,3,Validated broad company careers expansion,"industry=Engineering, Construction; sector=Engineering & Construction; rank=562; category=Engineering & Construction; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
1947,Matter,https://matterapp.com/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1948,MDU Resources Group,https://www.mdu.com/careers,North America,3,Validated broad company careers expansion,industry=Energy; sector=Energy; rank=556; category=Energy; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1951,Medical Mutual of Ohio,https://www.medmutual.com/careers,North America,3,Validated broad company careers expansion,"industry=Insurance: Life, Health (Mutual); sector=Financials; rank=879; category=Financials; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
1952,Medrio,https://medrio.com/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1953,Meetings.io,https://www.bloomgrowth.com/careers,San Francisco,3,Validated broad company careers expansion,location=San Francisco; raised=-; category=Startup/Private; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1957,Meritage Homes,https://careers.meritagehomes.com/careers-home,North America,3,Validated broad company careers expansion,industry=Homebuilders; sector=Engineering & Construction; rank=957; category=Engineering & Construction; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1958,Merrill Lynch,https://careers.bankofamerica.com/en-us/becoming-a-merrill-lynch-advisor,North America,3,Validated broad company careers expansion,category=Finance & Investment; type=Public; city=New York; state=NY; category=Finance & Investment; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1959,MessageBird,https://bird.com/en-us/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1961,Metric Insights,https://www.metricinsights.com/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1963,Michaels Cos.,https://careers.michaels.com/us/en,North America,3,Validated broad company careers expansion,industry=Specialty Retailers: Other; sector=Retailing; rank=544; category=Retailing; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1964,MicroBilt Corporation,https://www.microbilt.com/careers,North America,3,Validated broad company careers expansion,category=Business & Legal Services; type=Private; city=Kennesaw; state=GA; category=Business & Legal Services; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1965,MicroTransponder,https://www.mobia.com/careers,Dallas,3,Validated broad company careers expansion,"location=Dallas; employees=-; raised=$8,100,000; category=Startup/Private; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
1967,Mira,https://shop.miracare.com/pages/careers,North America,3,Validated broad company careers expansion,city=Pleasanton; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1968,Model N,https://www.modeln.com/company/careers,North America,3,Validated broad company careers expansion,city=San Mateo; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1971,Moment,https://www.shopmoment.com/careers,Seattle,3,Validated broad company careers expansion,"location=Seattle; employees=11-50; raised=$4,700,000; category=Startup/Private; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
1973,Mondo,https://mondo.com/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1974,Moody's,https://careers.moodys.com/en,North America,3,Validated broad company careers expansion,industry=Diversified Financials; sector=Financials; rank=699; category=Financials; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1975,MoogSoft,https://www.moogsoft.com/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1976,Mozio,https://www.mozio.com/careers,North America,3,Validated broad company careers expansion,category=Transportation; type=Private; state=CA; category=Transportation; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1977,MRC Global,https://www.mrcglobal.com/careers,North America,3,Validated broad company careers expansion,"industry=Oil and Gas Equipment, Services; sector=Energy; rank=448; category=Energy; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
1978,MSC Industrial Direct,https://jobs.mscdirect.com,North America,3,Validated broad company careers expansion,industry=Wholesalers: Diversified; sector=Wholesalers; rank=798; category=Wholesalers; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1979,Mueller Industries,https://www.muellerindustries.com/careers,North America,3,Validated broad company careers expansion,industry=Industrial Machinery; sector=Industrials; rank=906; category=Industrials; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1980,MuleSoft,https://www.salesforce.com/company/careers?d=70130000000i80S&bc=OTH,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1981,Mutual of America Life Insurance,https://www.mutualofamerica.com/careers,North America,3,Validated broad company careers expansion,"industry=Insurance: Life, Health (Mutual); sector=Financials; rank=890; category=Financials; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
1982,Mutual of Omaha Insurance,https://www.mutualofomaha.com/careers,North America,3,Validated broad company careers expansion,"industry=Insurance: Life, Health (stock); sector=Financials; rank=391; category=Financials; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
1983,MyFitnessPal,https://job-boards.greenhouse.io/myfitnesspal,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_direct_ats_or_redirect; status=200; known ATS host/source detected,greenhouse
1984,Namely,https://vensure.com/about-us/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1985,NanoRacks,https://voyagertechnologies.com/company/join-us,Houston,3,Validated broad company careers expansion,"location=Houston; employees=11-50; raised=$3,095,000; category=Startup/Private; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
1987,National Oilwell Varco,https://www.nov.com/careers,North America,3,Validated broad company careers expansion,"industry=Oil and Gas Equipment, Services; sector=Energy; rank=127; category=Energy; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
1988,Nationstar Mortgage Holdings,https://careers.mrcooper.com/us/en,North America,3,Validated broad company careers expansion,industry=Diversified Financials; sector=Financials; rank=968; category=Financials; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1989,Navient,https://www.navient.com/careers,North America,3,Validated broad company careers expansion,industry=Diversified Financials; sector=Financials; rank=463; category=Financials; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1990,Navistar International,https://careers.navistar.com,North America,3,Validated broad company careers expansion,industry=Motor Vehicles and Parts; sector=Motor Vehicles & Parts; rank=276; category=Motor Vehicles & Parts; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1992,NetSpring,https://careers.optimizely.com:443,North America,3,Validated broad company careers expansion,city=Mountain View; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1993,New Media Parents,https://mommaps.com/careers,North America,3,Validated broad company careers expansion,category=Geospatial/Mapping; type=Private; city=San Francisco; state=CA; category=Geospatial/Mapping; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1994,New York Life Insurance,https://www.newyorklife.com/careers,North America,3,Validated broad company careers expansion,"industry=Insurance: Life, Health (Mutual); sector=Financials; rank=80; category=Financials; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
1995,Newell Brands,https://careers.newellbrands.com,North America,3,Validated broad company careers expansion,rank=348; employees=32000; category=Large Employers; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1997,Newfront Insurance,https://www.newfront.com:443/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1998,NewMarket,https://www.newmarket.com/careers,North America,3,Validated broad company careers expansion,industry=Chemicals; sector=Chemicals; rank=916; category=Chemicals; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1999,News Corp.,https://careers.newscorp.com,North America,3,Validated broad company careers expansion,"industry=Publishing, Printing; sector=Media; rank=331; category=Media; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
2001,Next Step Living,https://www.nextstepliving.com/work-career,North America,3,Validated broad company careers expansion,category=Energy; type=Private; city=Boston; state=MA; category=Energy; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2002,NextGen America,https://nextgenamerica.org/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2003,nGAP Incorporated,https://www.ngap.com/careers,North America,3,Validated broad company careers expansion,category=Governance; type=Private; city=Bonsall; state=CA; category=Governance; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2005,NinjaRMM,https://www.ninjaone.com/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2006,NiSource,https://www.nisource.com/careers,North America,3,Validated broad company careers expansion,industry=Utilities: Gas and Electric; sector=Energy; rank=418; category=Energy; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2007,No Means No Worldwide,https://www.nomeansnoworldwide.org/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2008,North American Van Lines,https://www.northamerican.com/careers,North America,3,Validated broad company careers expansion,category=Transportation; type=Private; city=Fort Wayne; state=IN; category=Transportation; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2009,Noveda Technologies,https://www.noveda.com:443/careers,North America,3,Validated broad company careers expansion,category=Data/Technology; type=Private; state=NJ; category=Data/Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2010,NRG Energy,https://www.nrg.com/about/careers.html,North America,3,Validated broad company careers expansion,industry=Energy; sector=Energy; rank=196; category=Energy; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2011,Numerator,https://www.numerator.com/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2013,Oaktree Capital Group,https://www.oaktreecapital.com/careers,North America,3,Validated broad company careers expansion,industry=Securities; sector=Financials; rank=704; category=Financials; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2016,Oceaneering International,https://www.oceaneering.com/careers,North America,3,Validated broad company careers expansion,"industry=Oil and Gas Equipment, Services; sector=Energy; rank=660; category=Energy; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
2018,Oderful,https://www.orderful.com/about/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2020,Offset Partners,https://www.offsetpartners.com/careers,North America,3,Validated broad company careers expansion,city=Napa; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2021,OGE Energy,https://www.oge.com/web/portal/label_ord/who-we-are/careers/work-at-og-e,North America,3,Validated broad company careers expansion,industry=Utilities: Gas and Electric; sector=Energy; rank=882; category=Energy; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2022,Old Dominion Freight Line,https://www.odfl.com/us/en/careers.html,North America,3,Validated broad company careers expansion,"industry=Trucking, Truck Leasing; sector=Transportation; rank=797; category=Transportation; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
2023,Olin,https://olin.com/careers,North America,3,Validated broad company careers expansion,industry=Chemicals; sector=Chemicals; rank=938; category=Chemicals; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2024,OnDeck,https://www.enova.com/careers,North America,3,Validated broad company careers expansion,category=Finance & Investment; type=Private; city=New York; state=NY; category=Finance & Investment; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2025,Oneok,https://www.oneok.com/careers,North America,3,Validated broad company careers expansion,industry=Pipelines; sector=Energy; rank=237; category=Energy; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2026,Onesignal,https://onesignal.com/careers,North America,3,Validated broad company careers expansion,city=San Mateo; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2027,Onfleet,https://onfleet.com/careers,San Francisco,3,Validated broad company careers expansion,"location=San Francisco; employees=11-50; raised=$4,920,000; category=Startup/Private; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
2030,OpenPlans,https://www.openplans.org/careers,North America,3,Validated broad company careers expansion,category=Governance; city=New York; state=NY; category=Governance; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2033,Otis Worldwide,https://www.otis.com/en/us/careers,North America,3,Validated broad company careers expansion,rank=254; employees=70000; category=Large Employers; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2034,Ouster,https://ouster.com/company/careers?cacheBuster=1780096263940,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2035,Outline,https://outline.com/careers,North America,3,Validated broad company careers expansion,category=Governance; type=Private; city=Somerset; state=NJ; category=Governance; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2037,Ovintiv,https://www.ovintiv.com/careers,North America,3,Validated broad company careers expansion,rank=400; employees=1713; category=Large Employers; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2038,Owens & Minor,https://www.owens-minor.com/about/careers,North America,3,Validated broad company careers expansion,industry=Wholesalers: Health Care; sector=Wholesalers; rank=309; category=Wholesalers; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2039,Owens-Illinois,https://www.o-i.com/about-o-i/careers?referrer_uri=/careers&referrer_eol=1735603200,North America,3,Validated broad company careers expansion,"industry=Packaging, Containers; sector=Materials; rank=399; category=Materials; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
2040,Paccar,https://www.paccar.com:443/careers,North America,3,Validated broad company careers expansion,industry=Motor Vehicles and Parts; sector=Motor Vehicles & Parts; rank=158; category=Motor Vehicles & Parts; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2041,Pacific Life,https://www.pacificlife.com/home/Careers.html,North America,3,Validated broad company careers expansion,"industry=Insurance: Life, Health (stock); sector=Financials; rank=387; category=Financials; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
2043,Pall,https://jobs.danaher.com/global/en/pall,North America,3,Validated broad company careers expansion,industry=Industrial Machinery; sector=Industrials; rank=796; category=Industrials; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2044,Pandora,https://www.pandora.com/careers,North America,3,Validated broad company careers expansion,city=Oakland; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2045,Panorama Education,https://www.panoramaed.com/about/careers,Boston,3,Validated broad company careers expansion,"location=Boston; employees=51-200; raised=$16,000,000; category=Startup/Private; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
2046,Par Pacific Holdings,https://www.parpacific.com/careers,North America,3,Validated broad company careers expansion,industry=Petroleum Refining; sector=Energy; rank=734; category=Energy; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2047,Parabola,https://parabola.io/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2048,Parsable,https://caisoft.com/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2049,Particle,https://www.particle.io/careers,San Francisco,3,Validated broad company careers expansion,"location=San Francisco; employees=11-50; raised=$30,400,000; category=Startup/Private; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
2050,Pathstream,https://pathstream.com/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2051,Patterson-UTI Energy,https://patenergy.com/careers,North America,3,Validated broad company careers expansion,"industry=Oil and Gas Equipment, Services; sector=Energy; rank=720; category=Energy; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
2052,Paychex,https://careers.paychex.com/careers,North America,3,Validated broad company careers expansion,industry=Diversified Outsourcing Services; sector=Business Services; rank=860; category=Business Services; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2053,PBF Energy,https://www.pbfenergy.com/careers,North America,3,Validated broad company careers expansion,industry=Petroleum Refining; sector=Energy; rank=149; category=Energy; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2054,PeerJ,https://peerj.com/about/careers,North America,3,Validated broad company careers expansion,category=Scientific Research; type=Private; city=Corte Madera; state=CA; category=Scientific Research; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2055,PeerStreet,https://www.peerstreet.com/careers,El Segundo,3,Validated broad company careers expansion,"location=El Segundo; employees=51-200; raised=$15,000,000; category=Startup/Private; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
2057,PeopleGrove,https://www.peoplegrove.com/about/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2058,"Pep Boys-Manny, Moe & Jack",https://www.pepboys.com/careers,North America,3,Validated broad company careers expansion,industry=Specialty Retailers: Other; sector=Retailing; rank=989; category=Retailing; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2059,Perforce,https://www.perforce.com/careers,North America,3,Validated broad company careers expansion,city=Alameda; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2060,Performance Food Group,https://pfgc.com/careers,North America,3,Validated broad company careers expansion,rank=112; employees=22885; category=Large Employers; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2061,Performance Horizon,https://partnerize.com/company/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2062,Personalis,https://www.personalis.com/careers,North America,3,Validated broad company careers expansion,category=Scientific Research; type=Private; city=Menlo Park; state=CA; category=Scientific Research; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2063,Peter Kiewit Sons',https://www.kiewit.com/careers,North America,3,Validated broad company careers expansion,"industry=Engineering, Construction; sector=Engineering & Construction; rank=286; category=Engineering & Construction; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
2064,PillPack,https://hiring.amazon.com,-,3,Validated broad company careers expansion,"location=-; raised=$117,800,000; category=Startup/Private; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
2066,Pixalate,https://www.pixalate.com/jobs,Los Angeles,3,Validated broad company careers expansion,"location=Los Angeles; employees=11-50; raised=$4,750,000; category=Startup/Private; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
2067,Pixar,https://www.pixar.com/careers,North America,3,Validated broad company careers expansion,city=Emeryville; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2068,Plains GP Holdings,https://www.plains.com/careers,North America,3,Validated broad company careers expansion,industry=Pipelines; sector=Energy; rank=67; category=Energy; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2070,Plate IQ,https://ottimate.com/careers,San Francisco,3,Validated broad company careers expansion,"location=San Francisco; employees=11-50; raised=$5,300,000; category=Startup/Private; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
2071,Plexus,https://www.plexus.com/careers,North America,3,Validated broad company careers expansion,industry=Semiconductors and Other Electronic Components; sector=Technology; rank=902; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2072,PlushCare,https://plushcare.com/careers,San Francisco,3,Validated broad company careers expansion,"location=San Francisco; employees=11-50; raised=$8,880,000; category=Startup/Private; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
2073,Plympton,https://www.plympton.com/careers,San Francisco,3,Validated broad company careers expansion,"location=San Francisco; employees=1-10; raised=$80,000; category=Startup/Private; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
2074,Pocket Gems,https://www.pocketgems.com/careers,San Francisco,3,Validated broad company careers expansion,"location=San Francisco; employees=201-500; raised=$65,000,000; category=Startup/Private; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
